id_add_producao_intelectual,an_base,sg_entidade_ensino,cd_programa_ies,nm_programa_ies,qtd_autores_total,qtd_tp_autor_sem_informacao,qtd_tp_autor_discente,qtd_tp_autor_docente,qtd_tp_autor_egresso,qtd_tp_autor_participante_externo,qtd_tp_autor_participante_x0020_externo,qtd_tp_autor_pos_doc,qtd_tp_autor_x002d
29809516,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,4,1,0,1,0,2,0,0,0
29809518,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,3,0,1,2,0,0,0,0,0
29809523,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,5,2,0,2,0,1,0,0,0
29809536,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,5,1,0,1,0,3,0,0,0
29809537,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,8,0,2,1,0,5,0,0,0
29809546,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,4,3,0,1,0,0,0,0,0
29809551,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,3,0,1,2,0,0,0,0,0
29809562,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,3,2,0,1,0,0,0,0,0
29809573,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,4,2,0,2,0,0,0,0,0
29809580,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,4,0,0,1,0,3,0,0,0
29809588,2018,INPE,33010013011P0,CIÊNCIA DO SISTEMA TERRESTRE,6,0,1,1,0,4,0,0,0
29814772,2018,INPE,33010013003P8,METEOROLOGIA,5,4,1,0,0,0,0,0,0
29814779,2018,INPE,33010013003P8,METEOROLOGIA,1,0,0,1,0,0,0,0,0
29814783,2018,INPE,33010013003P8,METEOROLOGIA,2,0,1,1,0,0,0,0,0
29814784,2018,INPE,33010013003P8,METEOROLOGIA,3,1,0,1,0,1,0,0,0
29814785,2018,INPE,33010013003P8,METEOROLOGIA,2,0,1,0,0,1,0,0,0
29814790,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814791,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814795,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814797,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814799,2018,INPE,33010013003P8,METEOROLOGIA,3,1,0,1,1,0,0,0,0
29814800,2018,INPE,33010013003P8,METEOROLOGIA,1,0,0,1,0,0,0,0,0
29814802,2018,INPE,33010013003P8,METEOROLOGIA,3,2,0,1,0,0,0,0,0
29814808,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,0,1,0,0,0,0
29814810,2018,INPE,33010013003P8,METEOROLOGIA,5,1,0,1,1,2,0,0,0
29814826,2018,INPE,33010013003P8,METEOROLOGIA,4,2,0,1,0,1,0,0,0
29814828,2018,INPE,33010013003P8,METEOROLOGIA,2,0,1,0,0,1,0,0,0
29814833,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814835,2018,INPE,33010013003P8,METEOROLOGIA,4,0,1,1,0,2,0,0,0
29814847,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,0,1,0,0,0,0
29814855,2018,INPE,33010013003P8,METEOROLOGIA,4,0,0,1,1,2,0,0,0
29814858,2018,INPE,33010013003P8,METEOROLOGIA,7,6,0,1,0,0,0,0,0
29814862,2018,INPE,33010013003P8,METEOROLOGIA,4,1,0,1,1,1,0,0,0
29814864,2018,INPE,33010013003P8,METEOROLOGIA,2,0,1,1,0,0,0,0,0
29814865,2018,INPE,33010013003P8,METEOROLOGIA,6,5,0,1,0,0,0,0,0
29814868,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814870,2018,INPE,33010013003P8,METEOROLOGIA,3,0,1,1,0,1,0,0,0
29814876,2018,INPE,33010013003P8,METEOROLOGIA,3,1,0,0,1,1,0,0,0
29814878,2018,INPE,33010013003P8,METEOROLOGIA,5,1,2,2,0,0,0,0,0
29814897,2018,INPE,33010013003P8,METEOROLOGIA,2,0,1,1,0,0,0,0,0
29814900,2018,INPE,33010013003P8,METEOROLOGIA,3,1,0,1,0,1,0,0,0
29814907,2018,INPE,33010013003P8,METEOROLOGIA,1,0,0,0,1,0,0,0,0
29814913,2018,INPE,33010013003P8,METEOROLOGIA,5,0,3,0,1,1,0,0,0
29814914,2018,INPE,33010013003P8,METEOROLOGIA,2,0,1,1,0,0,0,0,0
29814915,2018,INPE,33010013003P8,METEOROLOGIA,4,3,0,1,0,0,0,0,0
29814916,2018,INPE,33010013003P8,METEOROLOGIA,4,2,0,1,0,1,0,0,0
29814920,2018,INPE,33010013003P8,METEOROLOGIA,3,1,0,1,1,0,0,0,0
29814928,2018,INPE,33010013003P8,METEOROLOGIA,7,5,0,1,0,1,0,0,0
29814929,2018,INPE,33010013003P8,METEOROLOGIA,3,0,0,0,2,1,0,0,0
29814933,2018,INPE,33010013003P8,METEOROLOGIA,3,1,0,2,0,0,0,0,0
29814934,2018,INPE,33010013003P8,METEOROLOGIA,8,3,2,1,1,1,0,0,0
29814937,2018,INPE,33010013003P8,METEOROLOGIA,6,5,0,1,0,0,0,0,0
29814951,2018,INPE,33010013003P8,METEOROLOGIA,5,1,2,1,0,1,0,0,0
29814952,2018,INPE,33010013003P8,METEOROLOGIA,2,1,0,1,0,0,0,0,0
29814954,2018,INPE,33010013003P8,METEOROLOGIA,4,3,0,1,0,0,0,0,0
29814958,2018,INPE,33010013003P8,METEOROLOGIA,4,2,0,2,0,0,0,0,0
29814959,2018,INPE,33010013003P8,METEOROLOGIA,4,3,0,1,0,0,0,0,0
29814964,2018,INPE,33010013003P8,METEOROLOGIA,1,0,0,0,1,0,0,0,0
30882186,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,2,0,2,0,1,0,0,0
30882656,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,1,0,2,0,0,0
30882658,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
30882666,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
30882668,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,1,2,0,3,0,0,0
30882677,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,3,0,1,0,1,0,0,0
30882685,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,1,0,2,0,0,0
30882686,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,11,8,0,1,0,2,0,0,0
30882687,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
30882692,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,2,1,0,0,0,0,0
30882697,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,2,0,1,0,0,0
30882698,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
30882701,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,1,0,2,0,0,0
30882702,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,1,1,0,1,0,0,0
30882703,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,0,2,0,0,0,0,0
30882714,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,1,0,2,0,2,0,0,0
30882724,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,2,2,0,2,0,0,0
30882725,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,0,2,0,0,0,0,0
30882732,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,0,1,0,1,0,0,0
30882744,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,0,2,0,1,0,0,0
30882758,2018,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
29134248,2019,INPE,33010013010P4,ASTROFÍSICA,3,2,0,1,0,0,0,0,0
29134255,2019,INPE,33010013010P4,ASTROFÍSICA,3,0,0,1,1,1,0,0,0
29134266,2019,INPE,33010013010P4,ASTROFÍSICA,7,5,0,1,0,1,0,0,0
29134321,2019,INPE,33010013010P4,ASTROFÍSICA,4,0,1,3,0,0,0,0,0
29134509,2019,INPE,33010013010P4,ASTROFÍSICA,1,0,0,1,0,0,0,0,0
29216745,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29216947,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,3,1,0,1,0,0,0
29216956,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29216958,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29216961,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,9,2,2,1,0,4,0,0,0
29217034,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217035,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217036,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,2,1,1,0,0,0
29217037,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,2,1,1,0,0,0
29217042,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29217045,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217046,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217067,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,2,1,1,0,0,0
29217069,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,1,0,0,0,0
29217070,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,1,1,1,0,2,0,0,0
29217075,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,1,0,0,0,0,0
29217083,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,1,0,0,0,0
29217118,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,1,3,1,0,2,0,0,0
29217120,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,1,0,1,0
29217255,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,1,0,0,0,0
29217259,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217263,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,1,0,1,0,0,0
29217290,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29217296,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,1,3,1,0,2,0,0,0
29217297,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,2,1,0,1,0,1,0
29217322,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217358,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217360,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217363,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,3,0,0,1,0,0,0,0
29217367,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29217372,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,2,0,1,1,2,0,0,0
29217375,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217407,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,1,3,1,0,2,0,0,0
29217409,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,2,1,0,1,0,1,0
29217414,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,3,1,0,0,0,1,0
29217424,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
29217426,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,1,1,2,0,0,0
29217431,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,3,2,1,0,1,0,0,0
29217435,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29217475,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,2,1,0,1,0,1,0
29217492,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,1,0,0,0,1,0
29217498,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,1,1,2,1,0,0,0,0
29217499,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,1,2,1,0,0,0,1,0
29217505,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217527,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,9,7,1,1,0,0,0,0,0
29217532,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
29217533,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,2,0,2,0,0,0
29217535,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29217539,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,0,0,1,0,0,0
29217541,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29217546,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29217572,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
29217574,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,2,0,1,0,0,0,0
29217578,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,1,0,1,0,0,0
29217580,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217585,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
29217610,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,0,1,1,3,0,0,0
29217611,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,1,1,0,0,0
29217622,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,1,0,0,0,0
29217625,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,1,1,0,0,0,0
29217628,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29217631,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,8,0,2,2,2,1,0,1,0
29217638,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,0,2,0,0,0,0,0
29217639,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,1,0,0,0,0
29217653,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217659,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,1,0,3,0,0,0
29217660,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,1,0,0,0,0
29217666,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,9,2,3,1,0,2,0,1,0
29217674,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,3,0,1,0,0,0
29217678,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
29217686,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,5,1,0,0,0,0,0
29217690,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217691,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,1,1,0,0,0,0,0
29217699,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,0,1,0,0,0,0
29217704,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217715,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29217724,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29217727,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217730,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,1,0,0,0,0
29217736,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217739,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217754,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217769,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217773,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217781,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,2,1,0,2,0,0,0
29217783,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29217786,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,3,0,1,0,1,0,0,0
29217791,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,9,6,1,0,1,1,0,0,0
29217793,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,1,1,2,0,0,0
29217812,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29217815,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,2,1,0,0,0,0,0
29217820,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
29217865,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217867,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217870,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,1,2,1,2,0,0,0
29217874,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,4,1,0,0,0,1,0
29217913,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,0,1,0,0,0,0,0
29217915,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,3,1,0,0,0,1,0
29217920,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29217942,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217956,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,8,0,3,2,1,1,0,1,0
29217959,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217962,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,2,1,0,2,0,0,0
29217969,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,1,2,1,2,0,0,0
29217971,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29217981,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,2,1,1,0,0,0
29217982,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,2,1,1,0,0,0
29217983,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,2,1,1,0,0,0
29217986,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,5,0,0,0,0,0,0
29217987,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29218005,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,4,1,0,0,0,0,0
29218006,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,2,1,1,0,0,0
29218020,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29218022,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,1,0,2,0,1,0
29218026,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,1,0,0,0,0
29218027,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,1,1,1,0,1,0
29218033,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
29218039,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,1,2,1,1,0,0,0
29218041,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
29218042,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,2,1,0,2,0,0,0
29218049,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,3,1,0,0,0,0
29218050,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,2,1,2,2,0,0,0
29218061,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29218062,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,1,0,2,0,1,0
29218066,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29218071,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,1,0,0,0,1,0
29218072,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,4,0,1,0,0,0,0,0
29218091,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,2,1,0,0,0,0,0
29218094,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,2,1,0,0,0,0,0
29218096,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,1,0,0,0,0
29218098,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29218101,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29218104,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29218108,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
29218111,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,2,0,2,0,0,0
29218112,2019,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29746559,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,2,1,1,0,0,0
29746561,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
29746565,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,1,2,0,0,0
29746568,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,1,0,0,0,0
29746569,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,6,2,1,1,0,2,0,0,0
29746570,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
29746571,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
29746574,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,2,0,3,0,0,0
29746577,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,1,2,0,0,0
29746578,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,10,3,1,2,0,4,0,0,0
29746581,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,1,0,4,0,0,0
29746583,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,1,1,1,0,1,0,0,0
29746584,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
29746587,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,2,0,3,0,0,0
29746590,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
29746592,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,6,0,0,2,0,4,0,0,0
29746593,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,1,1,0,0,0,0,0
29746596,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,8,0,0,2,0,6,0,0,0
29746599,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,1,2,0,2,0,0,0
29746608,2019,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
